20241223 102500;21647.25;21651;21637.75;21641.5;994
20241223 102600;21641;21644.25;21635.5;21640;702
20241223 102700;21639.75;21646.5;21637.75;21644;549
20241223 102800;21643.75;21648.25;21643.25;21647;467
20241223 102900;21647;21652.75;21646.25;21649;357
20241223 103000;21649;21649.5;21637.75;21638.25;546
20241223 103100;21638;21640.5;21632.5;21637;796
20241223 103200;21636.5;21636.5;21625.25;21628.5;1007
20241223 103300;21627.75;21630;21623.75;21627.75;651
20241223 103400;21627;21638.25;21626.75;21630.25;646
20241223 103500;21630.25;21638.75;21630.25;21638.75;353
20241223 103600;21638;21641.75;21633.75;21638.25;531
20241223 103700;21638.75;21645;21638.25;21643;471
20241223 103800;21643;21643.5;21633;21633;375
20241223 103900;21632.75;21634.5;21628.25;21630;362
20241223 104000;21629.25;21634.5;21628.25;21633.5;279
20241223 104100;21633.25;21633.75;21630.25;21631;279
20241223 104200;21631.25;21642;21630.75;21638.5;426
20241223 104300;21638;21639.75;21631.5;21632;331
20241223 104400;21631.75;21637;21630.5;21631.25;371
20241223 104500;21632;21632;21625.75;21630.75;532
20241223 104600;21630.5;21637.75;21625.25;21635.75;437
20241223 104700;21636.75;21637.75;21624.75;21625.25;457
20241223 104800;21625.25;21629;21620;21625.75;816
20241223 104900;21626;21629;21618.25;21618.5;492
20241223 105000;21619;21623.25;21616.5;21620.75;466
20241223 105100;21620;21621;21613.25;21621;575
20241223 105200;21621;21632;21620.5;21624.25;656
20241223 105300;21624.25;21625.75;21620.5;21624.25;374
20241223 105400;21625.25;21630.25;21619.75;21628.75;513
20241223 105500;21628.5;21631.25;21625.75;21626.25;446
20241223 105600;21625.75;21627.5;21620.5;21627.5;371
20241223 105700;21627.5;21635.75;21627.5;21630.25;732
20241223 105800;21630.25;21635.5;21625.25;21634.25;497
20241223 105900;21635;21637.5;21633.25;21635.5;318
20241223 110000;21636;21636;21624;21624;394
20241223 110100;21624.75;21630.25;21618.25;21618.25;766
20241223 110200;21618.25;21622.75;21614.5;21617;599
20241223 110300;21617.25;21617.5;21609.25;21613.25;737
20241223 110400;21613.25;21619.25;21611;21612.5;554
20241223 110500;21612.75;21619.75;21612.5;21615.25;313
20241223 110600;21615.25;21616.5;21608;21613;483
20241223 110700;21613;21615.25;21604;21604.75;656
20241223 110800;21604;21609.5;21598.75;21601.75;901
20241223 110900;21602.25;21611.25;21600.75;21611.25;671
20241223 111000;21612;21612.75;21603.75;21605;486
20241223 111100;21605;21607.75;21603.75;21606.25;273
20241223 111200;21606.25;21615;21606.25;21613.5;406
20241223 111300;21614;21619.5;21608.25;21619;728
20241223 111400;21619.25;21619.25;21611.25;21613;484
20241223 111500;21612.75;21618.75;21611.75;21615;286
20241223 111600;21615.75;21617;21607.5;21607.75;386
20241223 111700;21607.75;21610.25;21605.5;21606.5;319
20241223 111800;21607.25;21608;21603;21603;352
20241223 111900;21603;21606.75;21603;21606;308
20241223 112000;21606.25;21608.25;21603;21604.25;266
20241223 112100;21603.75;21610.75;21603.5;21605;346
20241223 112200;21605;21605;21587.25;21592.25;1674
20241223 112300;21591.75;21595.75;21589;21590.5;520
20241223 112400;21591;21597;21588.5;21596;665
20241223 112500;21596;21597.75;21585.5;21587;571
20241223 112600;21587;21589.25;21582.25;21587;861
20241223 112700;21586.75;21596;21586.5;21590.25;578
20241223 112800;21590.25;21590.25;21583;21583.5;424
20241223 112900;21583.25;21584.5;21577.5;21581.5;894
20241223 113000;21581.75;21583.5;21579.5;21582.25;365
20241223 113100;21581.5;21589.5;21577.25;21589.25;608
20241223 113200;21589.5;21601.25;21589.5;21593;1212
20241223 113300;21592.75;21594.75;21589.25;21593.5;549
20241223 113400;21593.5;21600;21592.5;21596.75;551
20241223 113500;21596.25;21596.25;21586.25;21588.5;544
20241223 113600;21588.5;21591;21582.75;21585.25;499
20241223 113700;21585.5;21595.5;21585.5;21586.5;544
20241223 113800;21586.75;21592.5;21584.25;21588.5;412
20241223 113900;21588.25;21594.75;21587;21593.75;381
20241223 114000;21594;21602;21593.75;21598;786
20241223 114100;21597.75;21601.5;21595.75;21596.75;524
